,day,month,numChecklists,numContributors,numSpecies,state,Year
43,13,2,16,13,48,AK,2017
44,14,2,19,20,50,AK,2017
45,15,2,24,23,57,AK,2017
46,16,2,16,16,47,AK,2017
47,17,2,107,75,86,AK,2017
48,18,2,93,69,80,AK,2017
49,19,2,81,68,80,AK,2017
50,20,2,75,67,78,AK,2017
51,21,2,24,21,64,AK,2017
52,22,2,31,26,59,AK,2017
53,23,2,15,17,62,AK,2017
54,24,2,37,25,71,AK,2017
55,25,2,45,35,72,AK,2017
56,26,2,32,31,84,AK,2017
57,27,2,15,18,51,AK,2017
58,28,2,21,26,49,AK,2017
59,1,3,19,21,47,AK,2017
60,2,3,23,20,51,AK,2017
61,3,3,31,24,61,AK,2017
62,4,3,31,29,59,AK,2017
63,5,3,36,41,63,AK,2017
64,6,3,34,33,67,AK,2017
65,7,3,24,24,46,AK,2017
66,8,3,26,29,60,AK,2017
67,9,3,56,39,72,AK,2017
68,10,3,39,32,73,AK,2017
69,11,3,55,37,83,AK,2017
70,12,3,44,36,66,AK,2017
71,13,3,43,28,69,AK,2017
72,14,3,19,20,48,AK,2017
73,15,3,23,26,63,AK,2017
74,16,3,32,21,56,AK,2017
75,17,3,24,28,68,AK,2017
76,18,3,38,33,63,AK,2017
77,19,3,34,36,76,AK,2017
78,20,3,27,27,70,AK,2017
79,21,3,28,32,75,AK,2017
80,22,3,37,38,70,AK,2017
81,23,3,38,32,92,AK,2017
82,24,3,47,45,94,AK,2017
83,25,3,84,54,93,AK,2017
84,26,3,63,53,96,AK,2017
85,27,3,42,42,90,AK,2017
86,28,3,44,39,87,AK,2017
87,29,3,30,33,81,AK,2017
88,30,3,40,37,86,AK,2017
89,31,3,22,28,57,AK,2017
90,1,4,49,46,89,AK,2017
91,2,4,44,42,82,AK,2017
92,3,4,35,39,85,AK,2017
93,4,4,45,46,94,AK,2017
94,5,4,44,50,84,AK,2017
95,6,4,65,47,103,AK,2017
96,7,4,60,50,106,AK,2017
97,8,4,72,55,105,AK,2017
98,9,4,67,59,117,AK,2017
99,10,4,50,49,97,AK,2017
100,11,4,61,47,87,AK,2017
101,12,4,48,45,83,AK,2017
102,13,4,61,50,95,AK,2017
103,14,4,67,59,103,AK,2017
104,15,4,116,86,113,AK,2017
105,16,4,92,67,118,AK,2017
106,17,4,60,58,103,AK,2017
107,18,4,74,60,104,AK,2017
108,19,4,72,58,113,AK,2017
109,20,4,69,64,114,AK,2017
110,21,4,49,59,106,AK,2017
111,22,4,116,70,132,AK,2017
112,23,4,110,80,130,AK,2017
113,24,4,73,60,122,AK,2017
114,25,4,80,68,128,AK,2017
115,26,4,71,65,128,AK,2017
116,27,4,91,62,135,AK,2017
117,28,4,66,61,128,AK,2017
118,29,4,103,82,142,AK,2017
119,30,4,84,75,126,AK,2017
120,1,5,82,59,129,AK,2017
121,2,5,96,76,132,AK,2017
122,3,5,126,89,145,AK,2017
123,4,5,128,94,149,AK,2017
124,5,5,158,110,160,AK,2017
125,6,5,194,113,161,AK,2017
126,7,5,138,89,162,AK,2017
127,8,5,118,78,141,AK,2017
128,9,5,102,87,148,AK,2017
129,10,5,122,90,169,AK,2017
130,11,5,126,96,168,AK,2017
131,12,5,144,95,177,AK,2017
132,13,5,303,124,196,AK,2017
133,14,5,155,96,191,AK,2017
134,15,5,188,108,197,AK,2017
135,16,5,116,89,186,AK,2017
136,17,5,138,94,187,AK,2017
137,18,5,135,81,186,AK,2017
138,19,5,133,99,198,AK,2017
139,20,5,163,103,203,AK,2017
140,21,5,143,94,190,AK,2017
141,22,5,149,91,205,AK,2017
142,23,5,114,100,203,AK,2017
143,24,5,85,79,201,AK,2017
144,25,5,111,98,205,AK,2017
145,26,5,158,124,210,AK,2017
146,27,5,194,143,225,AK,2017
147,28,5,191,128,216,AK,2017
148,29,5,180,130,216,AK,2017
149,30,5,188,134,212,AK,2017
150,31,5,173,134,217,AK,2017
151,1,6,202,148,240,AK,2017
152,2,6,202,140,234,AK,2017
153,3,6,242,162,231,AK,2017
154,4,6,330,183,229,AK,2017
155,5,6,283,170,227,AK,2017
156,6,6,373,179,224,AK,2017
157,7,6,302,172,231,AK,2017
158,8,6,330,187,219,AK,2017
159,9,6,314,171,230,AK,2017
160,10,6,318,171,221,AK,2017
161,11,6,293,153,220,AK,2017
162,12,6,319,152,214,AK,2017
163,13,6,350,156,209,AK,2017
164,14,6,293,169,216,AK,2017
165,15,6,331,155,221,AK,2017
166,16,6,266,129,208,AK,2017
167,17,6,257,140,205,AK,2017
168,18,6,264,135,202,AK,2017
169,19,6,239,126,206,AK,2017
170,20,6,245,135,203,AK,2017
171,21,6,226,121,204,AK,2017
172,22,6,223,118,203,AK,2017
173,23,6,236,130,215,AK,2017
174,24,6,284,138,203,AK,2017
175,25,6,266,131,214,AK,2017
176,26,6,192,98,195,AK,2017
177,27,6,157,92,183,AK,2017
178,28,6,134,105,202,AK,2017
179,29,6,132,88,193,AK,2017
180,30,6,88,73,191,AK,2017
181,1,7,119,79,188,AK,2017
182,2,7,91,80,183,AK,2017
183,3,7,94,78,196,AK,2017
184,4,7,106,89,190,AK,2017
185,5,7,78,81,177,AK,2017
186,6,7,115,85,185,AK,2017
187,7,7,105,83,179,AK,2017
188,8,7,89,79,181,AK,2017
189,9,7,132,97,199,AK,2017
190,10,7,116,78,196,AK,2017
191,11,7,106,88,184,AK,2017
192,12,7,118,77,190,AK,2017
193,13,7,118,86,196,AK,2017
194,14,7,102,72,166,AK,2017
195,15,7,115,89,191,AK,2017
196,16,7,105,80,171,AK,2017
197,17,7,104,79,178,AK,2017
198,18,7,95,62,171,AK,2017
199,19,7,87,72,164,AK,2017
200,20,7,110,87,186,AK,2017
201,21,7,104,78,174,AK,2017
202,22,7,114,84,193,AK,2017
203,23,7,85,76,172,AK,2017
204,24,7,88,60,181,AK,2017
205,25,7,82,65,155,AK,2017
206,26,7,83,63,174,AK,2017
207,27,7,113,77,172,AK,2017
208,28,7,68,66,173,AK,2017
209,29,7,123,93,180,AK,2017
210,30,7,106,75,175,AK,2017
211,31,7,90,62,179,AK,2017
212,1,8,70,64,176,AK,2017
213,2,8,86,59,143,AK,2017
214,3,8,99,69,150,AK,2017
215,4,8,102,68,168,AK,2017
216,5,8,76,72,158,AK,2017
217,6,8,82,66,146,AK,2017
218,7,8,56,54,141,AK,2017
219,8,8,61,48,129,AK,2017
220,9,8,49,45,151,AK,2017
221,10,8,66,53,151,AK,2017
222,11,8,60,47,161,AK,2017
223,12,8,70,58,167,AK,2017
224,13,8,65,52,150,AK,2017
225,14,8,73,47,151,AK,2017
226,15,8,74,54,157,AK,2017
227,16,8,70,51,170,AK,2017
228,17,8,74,57,181,AK,2017
229,18,8,76,61,172,AK,2017
230,19,8,85,67,181,AK,2017
231,20,8,77,67,187,AK,2017
232,21,8,83,71,169,AK,2017
233,22,8,98,70,178,AK,2017
234,23,8,81,61,166,AK,2017
235,24,8,69,60,167,AK,2017
236,25,8,62,62,157,AK,2017
237,26,8,80,67,175,AK,2017
238,27,8,82,70,178,AK,2017
239,28,8,62,60,150,AK,2017
240,29,8,86,69,164,AK,2017
241,30,8,76,60,158,AK,2017
242,31,8,68,58,160,AK,2017
243,1,9,69,60,174,AK,2017
244,2,9,90,74,171,AK,2017
245,3,9,109,77,178,AK,2017
246,4,9,99,73,179,AK,2017
247,5,9,61,57,147,AK,2017
248,6,9,61,63,147,AK,2017
249,7,9,80,68,169,AK,2017
250,8,9,64,53,142,AK,2017
251,9,9,92,68,171,AK,2017
252,10,9,79,54,151,AK,2017
253,11,9,71,54,154,AK,2017
254,12,9,59,54,150,AK,2017
255,13,9,87,50,164,AK,2017
256,14,9,73,47,136,AK,2017
257,15,9,59,46,138,AK,2017
258,16,9,66,51,152,AK,2017
259,17,9,80,47,151,AK,2017
260,18,9,77,47,149,AK,2017
261,19,9,65,50,149,AK,2017
262,20,9,50,38,138,AK,2017
263,21,9,52,42,122,AK,2017
264,22,9,26,30,125,AK,2017
265,23,9,52,38,140,AK,2017
266,24,9,53,44,140,AK,2017
267,25,9,43,38,124,AK,2017
268,26,9,41,31,137,AK,2017
269,27,9,49,31,122,AK,2017
270,28,9,36,34,119,AK,2017
271,29,9,50,38,137,AK,2017
272,30,9,63,53,145,AK,2017
273,1,10,55,49,144,AK,2017
274,2,10,32,32,126,AK,2017
275,3,10,46,42,117,AK,2017
276,4,10,33,34,94,AK,2017
277,5,10,52,34,117,AK,2017
278,6,10,46,36,128,AK,2017
279,7,10,61,49,147,AK,2017
280,8,10,75,46,128,AK,2017
281,9,10,74,45,109,AK,2017
282,10,10,40,31,98,AK,2017
283,11,10,31,25,116,AK,2017
284,12,10,26,23,104,AK,2017
285,13,10,30,34,106,AK,2017
286,14,10,57,40,113,AK,2017
287,15,10,40,38,119,AK,2017
288,16,10,24,23,75,AK,2017
289,17,10,29,30,101,AK,2017
290,18,10,29,27,87,AK,2017
291,19,10,27,32,96,AK,2017
292,20,10,18,22,83,AK,2017
293,21,10,33,29,94,AK,2017
294,22,10,35,29,95,AK,2017
295,23,10,21,20,74,AK,2017
296,24,10,28,21,70,AK,2017
297,25,10,23,21,76,AK,2017
298,26,10,18,17,62,AK,2017
299,27,10,14,19,79,AK,2017
300,28,10,45,30,85,AK,2017
301,29,10,35,25,61,AK,2017
302,30,10,27,19,70,AK,2017
303,31,10,38,23,70,AK,2017
304,1,11,36,26,85,AK,2017
305,2,11,23,22,73,AK,2017
306,3,11,21,20,61,AK,2017
307,4,11,37,28,90,AK,2017
308,5,11,23,22,71,AK,2017
309,6,11,21,22,56,AK,2017
310,7,11,29,23,73,AK,2017
311,8,11,43,27,79,AK,2017
312,9,11,45,23,58,AK,2017
313,10,11,22,20,79,AK,2017
314,11,11,35,24,73,AK,2017
315,12,11,27,28,88,AK,2017
316,13,11,26,23,73,AK,2017
317,14,11,17,25,71,AK,2017
318,15,11,20,22,67,AK,2017
319,16,11,24,23,69,AK,2017
320,17,11,13,19,50,AK,2017
321,18,11,52,25,87,AK,2017
322,19,11,27,21,95,AK,2017
323,20,11,22,21,84,AK,2017
324,21,11,22,21,60,AK,2017
325,22,11,33,25,86,AK,2017
326,23,11,31,30,89,AK,2017
327,24,11,27,21,76,AK,2017
328,25,11,31,29,78,AK,2017
329,26,11,31,30,84,AK,2017
330,27,11,14,14,63,AK,2017
331,28,11,21,20,82,AK,2017
332,29,11,18,20,64,AK,2017
333,30,11,25,20,73,AK,2017
334,1,12,16,18,56,AK,2017
335,2,12,31,21,73,AK,2017
336,3,12,25,24,86,AK,2017
337,4,12,16,16,54,AK,2017
338,5,12,10,11,32,AK,2017
339,6,12,20,17,72,AK,2017
340,7,12,20,20,71,AK,2017
341,8,12,13,14,37,AK,2017
342,9,12,28,24,66,AK,2017
343,10,12,29,25,69,AK,2017
344,11,12,14,16,58,AK,2017
345,12,12,24,17,56,AK,2017
346,13,12,33,15,77,AK,2017
347,14,12,27,22,74,AK,2017
348,15,12,36,21,74,AK,2017
349,16,12,97,56,106,AK,2017
350,17,12,56,33,72,AK,2017
351,18,12,38,26,85,AK,2017
352,19,12,28,23,66,AK,2017
353,20,12,20,19,39,AK,2017
354,21,12,30,26,59,AK,2017
355,22,12,20,17,47,AK,2017
356,23,12,23,23,57,AK,2017
357,24,12,31,30,74,AK,2017
358,25,12,27,31,64,AK,2017
359,26,12,27,24,63,AK,2017
360,27,12,27,23,57,AK,2017
361,28,12,25,22,68,AK,2017
362,29,12,25,24,61,AK,2017
363,30,12,28,24,73,AK,2017
364,31,12,27,26,72,AK,2017
0,1,1,57,41,140,AL,2016
1,2,1,102,47,156,AL,2016
2,3,1,67,37,137,AL,2016
3,4,1,28,22,112,AL,2016
4,5,1,44,36,110,AL,2016
5,6,1,39,26,113,AL,2016
6,7,1,44,36,107,AL,2016
7,8,1,39,24,117,AL,2016
8,9,1,36,29,135,AL,2016
9,10,1,33,25,139,AL,2016
10,11,1,51,33,139,AL,2016
11,12,1,28,24,124,AL,2016
12,13,1,54,33,120,AL,2016
13,14,1,25,27,81,AL,2016
14,15,1,22,21,67,AL,2016
15,16,1,74,45,127,AL,2016
16,17,1,36,34,131,AL,2016
17,18,1,46,21,130,AL,2016
18,19,1,43,37,121,AL,2016
19,20,1,14,14,76,AL,2016
20,21,1,35,18,80,AL,2016
21,22,1,23,20,92,AL,2016
22,23,1,103,42,136,AL,2016
23,24,1,42,38,145,AL,2016
24,25,1,41,32,136,AL,2016
25,26,1,44,31,128,AL,2016
26,27,1,22,21,95,AL,2016
27,28,1,33,27,105,AL,2016
28,29,1,44,22,120,AL,2016
29,30,1,82,49,145,AL,2016
30,31,1,46,29,124,AL,2016
31,1,2,47,28,121,AL,2016
32,2,2,29,27,102,AL,2016
33,3,2,37,27,96,AL,2016
34,4,2,50,32,135,AL,2016
35,5,2,53,32,135,AL,2016
36,6,2,50,32,135,AL,2016
37,7,2,51,39,126,AL,2016
38,8,2,30,23,108,AL,2016
39,9,2,37,26,120,AL,2016
40,10,2,25,25,105,AL,2016
41,11,2,36,34,117,AL,2016
42,12,2,244,185,142,AL,2016
43,13,2,348,276,154,AL,2016
44,14,2,276,247,140,AL,2016
45,15,2,153,134,112,AL,2016
46,16,2,25,23,113,AL,2016
47,17,2,34,24,103,AL,2016
48,18,2,41,27,110,AL,2016
49,19,2,44,35,114,AL,2016
50,20,2,81,47,127,AL,2016
51,21,2,45,38,125,AL,2016
52,22,2,20,26,112,AL,2016
53,23,2,28,24,104,AL,2016
54,24,2,14,16,93,AL,2016
55,25,2,22,23,93,AL,2016
56,26,2,33,27,111,AL,2016
57,27,2,58,42,131,AL,2016
58,28,2,50,34,139,AL,2016
59,29,2,31,21,107,AL,2016
60,1,3,41,30,113,AL,2016
61,2,3,19,22,100,AL,2016
62,3,3,18,25,100,AL,2016
63,4,3,39,27,125,AL,2016
64,5,3,37,35,105,AL,2016
65,6,3,46,35,113,AL,2016
66,7,3,31,24,103,AL,2016
67,8,3,35,34,106,AL,2016
68,9,3,28,21,96,AL,2016
69,10,3,35,35,143,AL,2016
70,11,3,27,22,107,AL,2016
71,12,3,49,40,137,AL,2016
72,13,3,59,37,144,AL,2016
73,14,3,36,27,121,AL,2016
74,15,3,42,36,145,AL,2016
75,16,3,27,26,126,AL,2016
76,17,3,27,28,125,AL,2016
77,18,3,32,24,120,AL,2016
78,19,3,45,34,144,AL,2016
79,20,3,53,36,139,AL,2016
80,21,3,25,24,103,AL,2016
81,22,3,28,29,94,AL,2016
82,23,3,39,27,128,AL,2016
83,24,3,24,28,108,AL,2016
84,25,3,61,38,160,AL,2016
85,26,3,65,52,175,AL,2016
86,27,3,55,41,159,AL,2016
87,28,3,47,39,137,AL,2016
88,29,3,35,38,126,AL,2016
89,30,3,38,39,127,AL,2016
90,31,3,33,28,123,AL,2016
91,1,4,46,38,173,AL,2016
92,2,4,85,65,195,AL,2016
93,3,4,77,51,182,AL,2016
94,4,4,67,43,179,AL,2016
95,5,4,51,48,179,AL,2016
96,6,4,54,42,156,AL,2016
97,7,4,56,45,166,AL,2016
98,8,4,53,38,176,AL,2016
99,9,4,81,65,174,AL,2016
100,10,4,84,60,182,AL,2016
101,11,4,58,42,173,AL,2016
102,12,4,69,47,165,AL,2016
103,13,4,65,52,174,AL,2016
104,14,4,64,47,167,AL,2016
105,15,4,96,51,200,AL,2016
106,16,4,119,67,204,AL,2016
107,17,4,123,65,202,AL,2016
108,18,4,74,58,163,AL,2016
109,19,4,85,51,184,AL,2016
110,20,4,76,49,181,AL,2016
111,21,4,65,40,187,AL,2016
112,22,4,88,50,202,AL,2016
113,23,4,119,67,220,AL,2016
114,24,4,81,69,201,AL,2016
115,25,4,53,46,179,AL,2016
116,26,4,46,41,158,AL,2016
117,27,4,47,37,142,AL,2016
118,28,4,25,32,139,AL,2016
119,29,4,59,34,167,AL,2016
120,30,4,66,53,187,AL,2016
121,1,5,63,37,185,AL,2016
122,2,5,26,23,131,AL,2016
123,3,5,58,38,158,AL,2016
124,4,5,53,41,177,AL,2016
125,5,5,75,32,166,AL,2016
126,6,5,70,42,180,AL,2016
127,7,5,41,40,176,AL,2016
128,8,5,30,33,147,AL,2016
129,9,5,29,26,149,AL,2016
130,10,5,30,33,118,AL,2016
131,11,5,43,33,122,AL,2016
132,12,5,40,32,115,AL,2016
133,13,5,41,25,140,AL,2016
134,14,5,99,50,175,AL,2016
135,15,5,35,33,134,AL,2016
136,16,5,18,22,103,AL,2016
137,17,5,26,25,92,AL,2016
138,18,5,26,13,95,AL,2016
139,19,5,26,28,115,AL,2016
140,20,5,21,20,99,AL,2016
141,21,5,44,31,140,AL,2016
142,22,5,31,31,120,AL,2016
143,23,5,38,24,116,AL,2016
144,24,5,90,24,114,AL,2016
145,25,5,14,19,86,AL,2016
146,26,5,83,21,103,AL,2016
147,27,5,27,24,107,AL,2016
148,28,5,41,33,123,AL,2016
149,29,5,31,26,115,AL,2016
150,30,5,18,21,109,AL,2016
151,31,5,74,21,102,AL,2016
152,1,6,74,20,131,AL,2016
153,2,6,75,24,99,AL,2016
154,3,6,126,23,104,AL,2016
155,4,6,21,22,88,AL,2016
156,5,6,31,27,123,AL,2016
157,6,6,20,24,82,AL,2016
158,7,6,30,31,116,AL,2016
159,8,6,72,26,97,AL,2016
160,9,6,80,22,126,AL,2016
161,10,6,35,18,85,AL,2016
162,11,6,27,26,118,AL,2016
163,12,6,27,24,98,AL,2016
164,13,6,70,19,103,AL,2016
165,14,6,46,24,103,AL,2016
166,15,6,28,18,116,AL,2016
167,16,6,45,20,108,AL,2016
168,17,6,46,22,104,AL,2016
169,18,6,43,28,128,AL,2016
170,19,6,36,26,108,AL,2016
171,20,6,34,29,107,AL,2016
172,21,6,27,20,100,AL,2016
173,22,6,31,23,112,AL,2016
174,23,6,23,20,98,AL,2016
175,24,6,26,23,104,AL,2016
176,25,6,17,23,113,AL,2016
177,26,6,21,23,96,AL,2016
178,27,6,25,21,86,AL,2016
179,28,6,22,18,100,AL,2016
180,29,6,45,25,118,AL,2016
181,30,6,16,16,85,AL,2016
182,1,7,42,22,99,AL,2016
183,2,7,21,26,118,AL,2016
184,3,7,27,22,109,AL,2016
185,4,7,28,25,92,AL,2016
186,5,7,18,18,79,AL,2016
187,6,7,14,17,89,AL,2016
188,7,7,21,18,115,AL,2016
189,8,7,46,20,97,AL,2016
190,9,7,55,20,97,AL,2016
191,10,7,70,28,135,AL,2016
192,11,7,30,14,75,AL,2016
193,12,7,53,21,97,AL,2016
194,13,7,63,20,101,AL,2016
195,14,7,48,19,100,AL,2016
196,15,7,38,22,111,AL,2016
197,16,7,78,34,144,AL,2016
198,17,7,44,27,129,AL,2016
199,18,7,20,19,85,AL,2016
200,19,7,22,20,114,AL,2016
201,20,7,28,24,113,AL,2016
202,21,7,24,21,99,AL,2016
203,22,7,41,29,127,AL,2016
204,23,7,39,28,121,AL,2016
205,24,7,34,28,145,AL,2016
206,25,7,19,16,96,AL,2016
207,26,7,22,18,99,AL,2016
208,27,7,22,22,115,AL,2016
209,28,7,19,18,117,AL,2016
210,29,7,40,26,120,AL,2016
211,30,7,34,34,122,AL,2016
212,31,7,23,18,106,AL,2016
213,1,8,24,15,97,AL,2016
214,2,8,24,26,119,AL,2016
215,3,8,23,21,94,AL,2016
216,4,8,33,30,96,AL,2016
217,5,8,36,20,128,AL,2016
218,6,8,28,28,133,AL,2016
219,7,8,35,29,136,AL,2016
220,8,8,29,17,120,AL,2016
221,9,8,23,20,102,AL,2016
222,10,8,24,15,80,AL,2016
223,11,8,15,13,71,AL,2016
224,12,8,37,17,106,AL,2016
225,13,8,28,22,136,AL,2016
226,14,8,31,23,138,AL,2016
227,15,8,24,16,119,AL,2016
228,16,8,16,15,82,AL,2016
229,17,8,30,17,112,AL,2016
230,18,8,17,18,95,AL,2016
231,19,8,31,20,103,AL,2016
232,20,8,41,23,135,AL,2016
233,21,8,35,24,124,AL,2016
234,22,8,23,18,70,AL,2016
235,23,8,25,24,105,AL,2016
236,24,8,24,16,99,AL,2016
237,25,8,23,13,101,AL,2016
238,26,8,27,17,109,AL,2016
239,27,8,37,30,146,AL,2016
240,28,8,25,18,117,AL,2016
241,29,8,19,17,75,AL,2016
242,30,8,20,16,84,AL,2016
243,31,8,25,22,99,AL,2016
244,1,9,32,24,118,AL,2016
245,2,9,47,31,143,AL,2016
246,3,9,52,36,149,AL,2016
247,4,9,43,28,148,AL,2016
248,5,9,61,37,139,AL,2016
249,6,9,25,25,134,AL,2016
250,7,9,14,18,90,AL,2016
251,8,9,28,27,103,AL,2016
252,9,9,41,30,136,AL,2016
253,10,9,34,29,141,AL,2016
254,11,9,46,32,143,AL,2016
255,12,9,21,24,105,AL,2016
256,13,9,25,24,85,AL,2016
257,14,9,17,16,83,AL,2016
258,15,9,22,22,102,AL,2016
259,16,9,25,18,105,AL,2016
260,17,9,36,29,135,AL,2016
261,18,9,40,30,140,AL,2016
262,19,9,21,24,80,AL,2016
263,20,9,30,33,130,AL,2016
264,21,9,28,26,107,AL,2016
265,22,9,36,31,100,AL,2016
266,23,9,42,26,122,AL,2016
267,24,9,45,35,147,AL,2016
268,25,9,34,26,123,AL,2016
269,26,9,26,25,114,AL,2016
270,27,9,31,28,111,AL,2016
271,28,9,41,29,121,AL,2016
272,29,9,36,24,131,AL,2016
273,30,9,46,26,135,AL,2016
274,1,10,49,33,158,AL,2016
275,2,10,52,32,134,AL,2016
276,3,10,30,19,111,AL,2016
277,4,10,27,22,92,AL,2016
278,5,10,31,26,120,AL,2016
279,6,10,81,42,134,AL,2016
280,7,10,103,48,144,AL,2016
281,8,10,61,42,157,AL,2016
282,9,10,40,33,134,AL,2016
283,10,10,35,31,113,AL,2016
284,11,10,48,28,129,AL,2016
285,12,10,34,27,122,AL,2016
286,13,10,31,23,124,AL,2016
287,14,10,81,41,173,AL,2016
288,15,10,77,46,164,AL,2016
289,16,10,60,39,158,AL,2016
290,17,10,42,30,126,AL,2016
291,18,10,27,22,96,AL,2016
292,19,10,34,24,109,AL,2016
293,20,10,22,20,105,AL,2016
294,21,10,28,19,126,AL,2016
295,22,10,63,40,150,AL,2016
296,23,10,59,34,131,AL,2016
297,24,10,31,22,92,AL,2016
298,25,10,33,29,101,AL,2016
299,26,10,30,23,100,AL,2016
300,27,10,24,29,107,AL,2016
301,28,10,53,28,118,AL,2016
302,29,10,60,39,154,AL,2016
303,30,10,28,33,124,AL,2016
304,31,10,31,26,101,AL,2016
305,1,11,31,22,105,AL,2016
306,2,11,24,20,102,AL,2016
307,3,11,21,23,97,AL,2016
308,4,11,44,31,136,AL,2016
309,5,11,68,42,133,AL,2016
310,6,11,53,35,143,AL,2016
311,7,11,15,18,91,AL,2016
312,8,11,24,27,106,AL,2016
313,9,11,19,19,97,AL,2016
314,10,11,24,19,110,AL,2016
315,11,11,66,38,143,AL,2016
316,12,11,59,37,138,AL,2016
317,13,11,49,31,136,AL,2016
318,14,11,35,27,140,AL,2016
319,15,11,33,24,147,AL,2016
320,16,11,44,26,121,AL,2016
321,17,11,33,26,118,AL,2016
322,18,11,27,22,92,AL,2016
323,19,11,55,34,140,AL,2016
324,20,11,44,34,134,AL,2016
325,21,11,40,27,132,AL,2016
326,22,11,36,29,132,AL,2016
327,23,11,28,28,117,AL,2016
328,24,11,31,30,99,AL,2016
329,25,11,62,43,136,AL,2016
330,26,11,36,29,131,AL,2016
331,27,11,36,26,109,AL,2016
332,28,11,29,24,92,AL,2016
333,29,11,19,23,86,AL,2016
334,30,11,8,10,77,AL,2016
335,1,12,27,24,93,AL,2016
336,2,12,36,23,99,AL,2016
337,3,12,36,21,117,AL,2016
338,4,12,14,14,83,AL,2016
339,5,12,18,16,88,AL,2016
340,6,12,21,17,96,AL,2016
341,7,12,25,20,101,AL,2016
342,8,12,26,22,108,AL,2016
343,9,12,32,19,112,AL,2016
344,10,12,28,27,126,AL,2016
345,11,12,37,32,134,AL,2016
346,12,12,29,24,104,AL,2016
347,13,12,27,21,101,AL,2016
348,14,12,28,26,103,AL,2016
349,15,12,41,22,102,AL,2016
350,16,12,33,19,113,AL,2016
351,17,12,107,35,158,AL,2016
352,18,12,25,24,79,AL,2016
353,19,12,42,22,113,AL,2016
354,20,12,52,30,113,AL,2016
355,21,12,36,22,107,AL,2016
356,22,12,27,32,115,AL,2016
357,23,12,62,39,144,AL,2016
358,24,12,57,37,138,AL,2016
359,25,12,38,29,106,AL,2016
360,26,12,80,47,138,AL,2016
361,27,12,35,28,144,AL,2016
362,28,12,76,42,118,AL,2016
363,29,12,66,40,140,AL,2016
364,30,12,72,44,149,AL,2016
365,31,12,131,50,151,AL,2016
0,1,1,98,57,151,AL,2017
1,2,1,92,46,150,AL,2017
2,3,1,88,55,148,AL,2017
3,4,1,77,42,146,AL,2017
4,5,1,82,44,134,AL,2017
5,6,1,64,46,118,AL,2017
6,7,1,100,59,132,AL,2017
7,8,1,95,49,136,AL,2017
8,9,1,39,28,133,AL,2017
9,10,1,41,35,106,AL,2017
10,11,1,38,40,111,AL,2017
11,12,1,48,38,130,AL,2017
12,13,1,66,39,127,AL,2017
13,14,1,86,60,134,AL,2017
14,15,1,83,60,145,AL,2017
15,16,1,52,40,127,AL,2017
16,17,1,35,29,105,AL,2017
17,18,1,26,20,96,AL,2017
18,19,1,21,24,98,AL,2017
19,20,1,55,36,150,AL,2017
20,21,1,63,49,127,AL,2017
21,22,1,40,37,114,AL,2017
22,23,1,32,29,100,AL,2017
23,24,1,57,42,135,AL,2017
24,25,1,41,29,118,AL,2017
25,26,1,30,29,93,AL,2017
26,27,1,68,47,138,AL,2017
27,28,1,163,67,144,AL,2017
28,29,1,144,66,130,AL,2017
29,30,1,77,39,133,AL,2017
30,31,1,48,36,119,AL,2017
31,1,2,50,47,123,AL,2017
32,2,2,45,37,129,AL,2017
33,3,2,52,38,118,AL,2017
34,4,2,120,64,151,AL,2017
35,5,2,91,53,135,AL,2017
36,6,2,54,36,128,AL,2017
37,7,2,29,26,81,AL,2017
38,8,2,44,38,117,AL,2017
39,9,2,54,44,125,AL,2017
40,10,2,67,40,131,AL,2017
41,11,2,136,65,150,AL,2017
42,12,2,61,43,131,AL,2017
43,13,2,60,40,114,AL,2017
44,14,2,63,42,128,AL,2017
45,15,2,44,32,96,AL,2017
46,16,2,62,41,131,AL,2017
47,17,2,231,178,157,AL,2017
48,18,2,281,217,158,AL,2017
49,19,2,313,212,151,AL,2017
50,20,2,233,181,129,AL,2017
51,21,2,55,48,103,AL,2017
52,22,2,72,43,130,AL,2017
53,23,2,51,43,104,AL,2017
54,24,2,84,49,130,AL,2017
55,25,2,90,55,157,AL,2017
56,26,2,61,54,123,AL,2017
57,27,2,33,34,113,AL,2017
58,28,2,45,39,120,AL,2017
59,1,3,57,42,118,AL,2017
60,2,3,49,42,107,AL,2017
61,3,3,49,41,151,AL,2017
62,4,3,106,62,149,AL,2017
63,5,3,78,48,141,AL,2017
64,6,3,36,34,133,AL,2017
65,7,3,43,41,124,AL,2017
66,8,3,59,48,129,AL,2017
67,9,3,60,45,143,AL,2017
68,10,3,53,40,136,AL,2017
69,11,3,74,47,135,AL,2017
70,12,3,37,40,120,AL,2017
71,13,3,50,44,116,AL,2017
72,14,3,42,32,115,AL,2017
73,15,3,57,45,134,AL,2017
74,16,3,42,41,122,AL,2017
75,17,3,71,42,145,AL,2017
76,18,3,81,60,137,AL,2017
77,19,3,72,61,144,AL,2017
78,20,3,64,45,133,AL,2017
79,21,3,64,39,129,AL,2017
80,22,3,42,44,123,AL,2017
81,23,3,52,43,120,AL,2017
82,24,3,69,49,152,AL,2017
83,25,3,48,47,135,AL,2017
84,26,3,79,61,139,AL,2017
85,27,3,69,54,156,AL,2017
86,28,3,72,54,131,AL,2017
87,29,3,71,53,154,AL,2017
